OA,Pop,Males,Females,Mean_male,Variance_male,SD_male
E00026275,407,195,212,0.47911547911547914,0.25017852604059804,0.5001784941804256
E00026276,356,185,171,0.5196629213483146,0.2503165057762287,0.5003164056636847
E00026277,312,156,156,0.5,0.2508038585209003,0.5008032133691839
E00026278,281,139,142,0.49466192170818507,0.25086426029486386,0.5008635146373349
E00026279,258,146,112,0.5658914728682171,0.2466141827285622,0.49660264067820076
E00026280,137,87,50,0.635036496350365,0.23346930012881081,0.4831866100471026
E00026281,249,134,115,0.5381526104417671,0.24954657339033623,0.49954636760798915
E00026282,379,180,199,0.47493403693931396,0.2500314109812771,0.5000314099946893
E00026283,422,179,243,0.42417061611374407,0.24483007058346715,0.4948030624232909
E00026284,340,146,194,0.4294117647058823,0.24574006593787856,0.4957217626228231
E00026285,267,132,135,0.4943820224719101,0.25090816929965326,0.500907346022848
E00026286,259,132,127,0.5096525096525096,0.2508754601777866,0.5008746950862927
E00026287,335,158,177,0.4716417910447761,0.24994190723031656,0.4999419038551545
E00026288,397,201,196,0.5062972292191436,0.2505915578963419,0.5005912083690063
E00026289,308,141,167,0.4577922077922078,0.2490270316003215,0.49902608308616647
E00026290,252,140,112,0.5555555555555556,0.24789729969012755,0.49789285964967156
E00026291,366,188,178,0.5136612021857924,0.25049779175087855,0.500497544200647
E00026292,307,147,160,0.4788273615635179,0.25036724787634923,0.5003671131043179
E00026293,281,152,129,0.5409252669039146,0.24921199796644658,0.49921137603869425
E00026294,378,175,203,0.46296296296296297,0.2492877492877487,0.49928724126273116
E00026295,285,143,142,0.5017543859649123,0.2508771929824556,0.500876424861917
E00026296,282,150,132,0.5319148936170213,0.2498674945104869,0.4998674769481276
E00026297,245,114,131,0.46530612244897956,0.24981599197055962,0.49981595809913837
E00026298,376,194,182,0.5159574468085106,0.2504113475177288,0.500411178450011
E00026299,313,173,140,0.5527156549520766,0.24801343491439526,0.49800947271552504
E00026300,277,131,146,0.4729241877256318,0.25017004133312315,0.5001700124288971
E00026301,384,195,189,0.5078125,0.25059154699738906,0.5005911974829252
E00026302,388,175,213,0.45103092783505155,0.24824182849836054,0.4982387264137148
E00026303,420,204,216,0.4857142857142857,0.25039209001022894,0.5003919363960904
E00026304,353,166,187,0.4702549575070821,0.2498229461756358,0.49982291481647356
E00026305,372,176,196,0.4731182795698925,0.24994927977277523,0.4999492771999728
E00026306,409,229,180,0.5599022004889975,0.24701567668632424,0.4970067169428641
E00026307,434,221,213,0.5092165898617511,0.2504922254978138,0.5004919834500986
E00026308,440,225,215,0.5113636363636364,0.25044004969973277,0.500439856226233
E00026309,290,130,160,0.4482758620689655,0.24818040806586408,0.498177085046938
E00026310,472,247,225,0.5233050847457628,0.24998650545180004,0.4999865052696923
E00026312,445,238,207,0.5348314606741573,0.24934709990889722,0.49934667307282343
E00026313,300,156,144,0.52,0.2504347826086958,0.5004345937369795
E00026314,446,223,223,0.5,0.250561797752809,0.5005614824902221
E00026315,587,296,291,0.504258943781942,0.2504084516050249,0.5004082849084585
E00026316,425,216,209,0.508235294117647,0.2505216426193098,0.5005213707918073
E00026317,348,179,169,0.514367816091954,0.2505134320447845,0.500513168702667
E00026318,207,111,96,0.5362318840579711,0.24989447024060718,0.499894459101726
E00026319,320,160,160,0.5,0.2507836990595611,0.5007830858361344
E00026320,313,147,166,0.4696485623003195,0.2498771196854281,0.4998771045821444
E00026321,313,146,167,0.46645367412140576,0.2496723191611391,0.49967221171598
E00026322,280,146,134,0.5214285714285715,0.25043522785458366,0.5004350385960037
E00026323,432,216,216,0.5,0.2505800464037123,0.5005797103396344
E00026324,289,145,144,0.5017301038062284,0.2508650519031155,0.5008643048801895
E00026325,397,213,184,0.5365239294710328,0.2492939470269462,0.49929344781095036
E00026326,321,167,154,0.5202492211838006,0.25036993769470417,0.5003698009419675
E00026327,267,141,126,0.5280898876404494,0.25014784151389746,0.5001478196632446
E00026328,401,197,204,0.4912718204488778,0.2505486284289305,0.500548327765592
E00026329,388,186,202,0.4793814432989691,0.2502197714377041,0.5002197231594373
E00026330,299,156,143,0.5217391304347826,0.25036475051065155,0.5003646175646831
E00026331,346,155,191,0.4479768786127168,0.248010387869651,0.498006413482448
E00026332,371,155,216,0.41778975741239893,0.2438988854083209,0.493861200549629
E00026333,346,166,180,0.4797687861271676,0.25031414928373996,0.5003140506559255
E00026334,498,231,267,0.463855421686747,0.24919395893433008,0.4991933081826419
E00026335,343,169,174,0.49271137026239065,0.2506777146949004,0.5006772560191849
E00026336,283,145,138,0.5123674911660777,0.2507330275919099,0.5007324910487734
E00026337,166,108,58,0.6506024096385542,0.2286966046002189,0.4782223380397646
E00026338,457,257,200,0.562363238512035,0.24665054320703106,0.4966392485567679
E00026340,576,307,269,0.5329861111111112,0.24934480676328527,0.49934437692166445
E00026341,472,267,205,0.565677966101695,0.24620803195509092,0.49619354283897216
E00026342,343,166,177,0.4839650145772595,0.2504731215794573,0.500472897946989
E00026343,348,175,173,0.5028735632183908,0.2507121799330885,0.5007116734539834
E00026344,430,217,213,0.5046511627906977,0.2505610668401374,0.5005607523968868
E00026345,378,199,179,0.5264550264550265,0.24996140513381754,0.4999614036441389
E00026346,317,165,152,0.5205047318611987,0.25036936469272925,0.5003692283631451
E00026348,409,202,207,0.4938875305623472,0.2505752912411906,0.5005749606614284
E00026349,385,199,186,0.5168831168831168,0.2503652597402601,0.5003651264229554
E00026350,301,143,158,0.4750830564784053,0.25021040974529435,0.5002103654916543
E00026351,251,115,136,0.4581673306772908,0.249243027888446,0.4992424540125229
E00026352,295,156,139,0.5288135593220339,0.25001729505361475,0.5000172947545062
E00026353,405,217,188,0.5358024691358024,0.2493338222711172,0.4993333778860744
E00026354,292,143,149,0.4897260273972603,0.25075318928588286,0.5007526228447364
E00026355,407,230,177,0.5651105651105651,0.24636593602110757,0.49635263273312813
E00026356,261,122,139,0.4674329501915709,0.24989684644857244,0.4998968358057215
E00026357,280,125,155,0.44642857142857145,0.24801587301587352,0.49801192055599786
E00026358,251,130,121,0.5179282868525896,0.25067729083665385,0.5006768327341039
E00026359,461,207,254,0.4490238611713666,0.24793926247288495,0.4979349982406187
E00026360,252,110,142,0.4365079365079365,0.24694871308417118,0.49693934547806856
E00026361,342,167,175,0.48830409356725146,0.2505959424465367,0.5005955877218023
E00026362,377,227,150,0.6021220159151194,0.24020825102996873,0.490110447786995
E00026363,315,143,172,0.45396825396825397,0.2486705085431198,0.4986687362800277
E00026364,237,119,118,0.5021097046413502,0.2510548523206746,0.5010537419485804
E00026365,289,150,139,0.5190311418685121,0.2505046136101512,0.5005043592319164
E00026366,347,165,182,0.4755043227665706,0.25012077093501794,0.5001207563529212
E00026367,269,127,142,0.4721189591078067,0.25015258281085123,0.5001525595364391
E00026369,306,155,151,0.5065359477124183,0.2507768134576233,0.5007762109541779
E00026371,415,216,199,0.5204819277108433,0.2501833420639065,0.5001833084619143
E00026372,393,201,192,0.5114503816793893,0.25050630939398516,0.5005060533040386
E00026373,287,146,141,0.5087108013937283,0.2507979825053002,0.5007973467434709
E00026374,266,139,127,0.5225563909774437,0.2504326854873028,0.5004324984324088
E00026375,440,228,212,0.5181818181818182,0.2502381445433859,0.500238087857558
E00026376,302,157,145,0.5198675496688742,0.25043453389364356,0.5004343452378579
E00026378,449,249,200,0.5545657015590201,0.24757397391027583,0.4975680595760502
E00026379,207,121,86,0.5845410628019324,0.24403170582993264,0.4939956536549007
E00026381,213,107,106,0.5023474178403756,0.2511737089201863,0.5011723345518848
E00026383,381,225,156,0.5905511811023622,0.24243680066307632,0.4923787167039984
E00026384,252,150,102,0.5952380952380952,0.24188958451906556,0.4918227165545178
E00026386,474,251,223,0.5295358649789029,0.24965432957778974,0.49965421000707055
E00026387,260,135,125,0.5192307692307693,0.25059400059400133,0.5005936481758446
E00026390,1433,635,798,0.44312630844382417,0.246937705403755,0.49692826987781147
E00026392,245,111,134,0.4530612244897959,0.24881231180997188,0.4988108978460393
E00026393,179,104,75,0.5810055865921788,0.24480572468771494,0.4947784602099357
E00026395,366,166,200,0.453551912568306,0.24852159592783843,0.4985194037626203
E00026396,123,66,57,0.5365853658536586,0.25069972011195535,0.5006992311877015
E00026397,307,179,128,0.5830618892508144,0.243895169359818,0.4938574382955247
E00026398,276,147,129,0.532608695652174,0.24984189723320085,0.4998418722288088
E00026400,219,116,103,0.5296803652968036,0.2502618239705083,0.5002617554545903
E00026401,325,167,158,0.5138461538461538,0.2505792972459652,0.5005789620489112
E00026402,328,176,152,0.5365853658536586,0.2494219437607205,0.4994216092248317
E00026403,310,157,153,0.5064516129032258,0.2507673034763545,0.5007667156235072
E00026405,227,116,111,0.5110132158590308,0.2509843670812056,0.5009834000056345
E00026406,213,132,81,0.6197183098591549,0.23677916555939377,0.4865995946971121
E00026407,216,112,104,0.5185185185185185,0.25081826012058434,0.5008175916644545
E00026408,178,94,84,0.5280898876404494,0.2506189297276713,0.5006185471271228
E00026409,320,150,170,0.46875,0.24980407523510972,0.4998040368335471
E00026410,275,139,136,0.5054545454545455,0.2508825481088255,0.500881770589453
E00026411,431,214,217,0.4965197215777262,0.25056925484271453,0.5005689311600496
E00026412,380,218,162,0.5736842105263158,0.2452159422302456,0.4951928333793267
E00026413,479,246,233,0.5135699373695198,0.2503384841152646,0.500338369621264
E00026414,283,135,148,0.47703180212014135,0.25035711600631483,0.5003569885654789
E00026415,546,265,281,0.48534798534798534,0.25024364015189854,0.5002435808202825
E00026416,439,227,212,0.5170842824601367,0.2502782371724851,0.500278159799611
E00026417,450,254,196,0.5644444444444444,0.24639445681761835,0.49638136227866003
E00026418,363,159,204,0.4380165289256198,0.24683804392493622,0.4968279822281915
E00026419,349,171,178,0.4899713467048711,0.2506175279122627,0.5006171470417915
E00026420,361,209,152,0.5789473684210527,0.24444444444444507,0.49441323247304486
E00026421,310,141,169,0.45483870967741935,0.2487629188850612,0.4987613847172425
E00026422,260,139,121,0.5346153846153846,0.24976239976239883,0.49976234328168306
E00026423,364,184,180,0.5054945054945055,0.2506584324766124,0.500657999513253
E00026424,297,141,156,0.47474747474747475,0.25020475020474975,0.500204708299262
E00026425,205,99,106,0.48292682926829267,0.25093256814921105,0.5009317000841642
E00026426,464,241,223,0.5193965517241379,0.2501629180010397,0.5001628914674096
E00026427,360,162,198,0.45,0.24818941504178316,0.4981861248989008
E00026428,311,155,156,0.4983922829581994,0.25080385852090087,0.5008032133691844
E00026429,287,132,155,0.45993031358885017,0.24926293218976167,0.4992623881184739
E00026430,346,177,169,0.5115606936416185,0.25059060065342964,0.5005902522557043
E00026431,359,168,191,0.467966573816156,0.24966931731532374,0.49966920789190494
E00026432,359,169,190,0.47075208913649025,0.24984049423444926,0.49984046878424043
E00026433,393,206,187,0.5241730279898219,0.25005192916861246,0.5000519264722539
E00026434,438,206,232,0.4703196347031963,0.24968914245112314,0.49968904575858286
E00026435,361,167,194,0.4626038781163435,0.24929208987380855,0.49929158802628404
E00026436,361,184,177,0.5096952908587258,0.2506001846722079,0.5005998248823185
E00026437,484,251,233,0.518595041322314,0.2501711068904758,0.5001710776229227
E00026438,343,158,185,0.4606413994169096,0.24917736518166228,0.49917668733792275
E00026439,270,155,115,0.5740740740740741,0.24542200192757804,0.49540084974450543
E00026440,357,191,166,0.5350140056022409,0.24947282283699881,0.4994725446278292
E00026441,375,190,185,0.5066666666666667,0.2506238859180049,0.5006234971692848
E00026442,326,166,160,0.50920245398773,0.25068428504011214,0.5006838174338293
E00026443,365,198,167,0.5424657534246575,0.24887851874153177,0.49887725819236517
E00026444,386,190,196,0.49222797927461137,0.25058878944889396,0.5005884431835137
E00026445,385,218,167,0.5662337662337662,0.24625270562770532,0.49623855717558396
E00026446,454,241,213,0.5308370044052864,0.24959885637599527,0.49959869533055756
E00026447,397,199,198,0.5012594458438288,0.2506297229219164,0.5006293268696076
E00026448,397,242,155,0.6095717884130982,0.23859501819199616,0.48846189021457564
E00026449,387,219,168,0.5658914728682171,0.24629473430533663,0.49628090262001484
E00026450,332,168,164,0.5060240963855421,0.25071888763513167,0.5007183715774084
E00026451,301,135,166,0.4485049833887043,0.24817275747508266,0.49816940640216223
E00026452,394,193,201,0.48984771573604063,0.2505328011779759,0.5005325176029785
E00026453,361,180,181,0.4986149584487535,0.2506925207756255,0.5006920418536982
E00026454,268,117,151,0.43656716417910446,0.2468975347979219,0.49688784931604224
E00026455,343,152,191,0.44314868804664725,0.24748947197926924,0.4974831373818305
E00026457,301,147,154,0.4883720930232558,0.2506976744186035,0.5006971883470123
E00026458,321,160,161,0.4984423676012461,0.2507788161993779,0.5007782105876591
E00026459,315,156,159,0.49523809523809526,0.2507734303912641,0.5007728331202324
E00026460,214,119,95,0.5560747663551402,0.2480145671537004,0.49801060947905557
E00026461,473,231,242,0.4883720930232558,0.2503941663381936,0.5003940110934518
E00026462,236,117,119,0.4957627118644068,0.25104579877388983,0.501044707360421
E00026463,480,237,243,0.49375,0.25048277661795415,0.5004825437694647
E00026464,316,142,174,0.44936708860759494,0.24822182037371784,0.4982186471557622
E00026465,312,134,178,0.42948717948717946,0.24581581333993002,0.49579815786258224
E00026466,422,216,206,0.5118483412322274,0.2504531075863148,0.5004529024656714
E00026467,279,135,144,0.4838709677419355,0.25063819911812407,0.5006377923390564
E00026468,284,143,141,0.5035211267605634,0.25087095008211746,0.5008701928465273
E00026469,292,143,149,0.4897260273972603,0.25075318928588286,0.5007526228447364
E00026470,400,193,207,0.4825,0.2503195488721791,0.5003194468259046
E00026471,268,130,138,0.48507462686567165,0.25071272849236875,0.5007122212332836
E00026472,426,217,209,0.5093896713615024,0.25049986191659707,0.5004996123041426
E00026473,204,95,109,0.46568627450980393,0.2500482951801411,0.5000482928479419
E00026474,319,161,158,0.5047021943573667,0.2507639833599482,0.5007634005795034
E00026475,267,138,129,0.5168539325842697,0.2506547267044021,0.5006542985977471
E00026476,343,175,168,0.5102040816326531,0.25062656641604203,0.5006261743217608
E00026477,383,196,187,0.5117493472584856,0.2505160417207784,0.5005157756962096
E00026478,249,130,119,0.5220883534136547,0.25051820183961515,0.5005179335844173
E00026479,221,107,114,0.4841628959276018,0.2508844097079399,0.5008836289078931
E00026480,325,144,181,0.4430769230769231,0.2475213675213656,0.49751519325681465
E00026481,300,141,159,0.47,0.24993311036789329,0.4999331058930717
E00026482,347,176,171,0.5072046109510087,0.25067048691509525,0.5006700379642217
E00026483,290,143,147,0.49310344827586206,0.2508173249015638,0.5008166579713217
E00026484,312,162,150,0.5192307692307693,0.2504328468958691,0.5004326597014518
E00026485,310,152,158,0.49032258064516127,0.25071510596095525,0.5007145953144918
E00026487,277,141,136,0.5090252707581228,0.25082404646052475,0.5008233685247971
E00026488,265,127,138,0.47924528301886793,0.2505145797598617,0.5005143152396959
E00026489,362,178,184,0.49171270718232046,0.2506236513062248,0.5006232628496451
E00026490,274,152,122,0.5547445255474452,0.24790780995160658,0.49790341427992496
E00026491,420,216,204,0.5142857142857142,0.2503920900102279,0.5003919363960893
E00026492,316,165,151,0.5221518987341772,0.2503013863773353,0.5003012955982977
E00026493,535,270,265,0.5046728971962616,0.25044628793447493,0.5004460889391333
E00026494,513,254,259,0.4951267056530214,0.2504644858674449,0.5004642703205144
E00026495,502,262,240,0.5219123505976095,0.25001789250184797,0.5000178921817178
E00026496,540,290,250,0.5370370370370371,0.24908953480381962,0.49908870434404706
E00026497,274,145,129,0.5291970802919708,0.2500601588192827,0.5000601552006345
E00026498,447,217,230,0.4854586129753915,0.250348612072509,0.5003484906267921
E00026501,350,202,148,0.5771428571428572,0.24474826033565344,0.4947203860117889
E00026502,372,222,150,0.5967741935483871,0.241283366663767,0.4912060328047356
E00026503,409,218,191,0.5330073349633252,0.2495205906323428,0.499520360578368
E00026504,479,239,240,0.4989561586638831,0.25052192066806106,0.5005216485508505
E00026505,353,196,157,0.5552407932011332,0.247650012876643,0.4976444643283426
E00026506,494,265,229,0.5364372469635628,0.24917673337658158,0.4991760544903788
E00026507,470,242,228,0.5148936170212766,0.25031075624915045,0.5003106597396766
E00026508,384,204,180,0.53125,0.24967362924281986,0.4996735226553633
E00026509,506,254,252,0.5019762845849802,0.2504911360701263,0.5004908950921348
E00026510,439,250,189,0.5694760820045558,0.24573282990607576,0.4957144640880229
E00026511,428,229,199,0.5350467289719626,0.24935433036398388,0.499353912935489
E00026512,450,251,199,0.5577777777777778,0.2472110863647618,0.4972032646360659
E00026513,530,282,248,0.5320754716981132,0.24944180903805974,0.4994414971125845
E00026514,531,314,217,0.591337099811676,0.24211349180968667,0.49205029398394495
E00026515,421,225,196,0.5344418052256532,0.24940617577196933,0.4994058227253356
E00026516,517,257,260,0.49709864603481624,0.2504760619555255,0.5004758355360681
E00026517,489,256,233,0.523517382413088,0.2499580944718231,0.4999580927156026
E00026518,523,265,258,0.5066921606118547,0.25043405639436306,0.500433868152789
E00026519,597,314,283,0.525963149078727,0.24974424696187708,0.49974418151878175
E00026520,597,320,277,0.5360134003350083,0.24912032196778058,0.4991195467698902
E00026521,486,246,240,0.5061728395061729,0.2504772814051147,0.500477053824763
