OA,Pop,mean_age_OA,Mean,sd_age_OA,SD
E00026179,312,47.69551282051282,47.69551282051282,26.102818817485677,26.102818817485677
E00026180,222,39.93693693693694,39.93693693693694,20.915810244334317,20.915810244334317
E00026181,330,39.157575757575756,39.157575757575756,24.29590919952635,24.29590919952635
E00026182,282,40.56028368794326,40.56028368794326,23.16239091596862,23.16239091596862
E00026183,406,38.11576354679803,38.11576354679803,21.047011407053578,21.047011407053578
E00026184,240,46.02916666666667,46.02916666666667,24.33885574311661,24.33885574311661
E00026185,356,35.401685393258425,35.401685393258425,21.22445831945458,21.22445831945458
E00026186,326,31.60122699386503,31.60122699386503,17.522922087650045,17.522922087650045
E00026187,354,32.88135593220339,32.88135593220339,16.295867230920766,16.295867230920766
E00026188,344,37.89244186046512,37.89244186046512,22.21292537004417,22.21292537004417
E00026189,326,36.604294478527606,36.604294478527606,19.256803312294593,19.256803312294593
E00026190,294,35.72108843537415,35.72108843537415,18.708754794975004,18.708754794975004
E00026191,251,38.39043824701195,38.39043824701195,23.297359253940584,23.297359253940584
E00026192,332,36.4277108433735,36.4277108433735,21.2609499110118,21.2609499110118
E00026193,256,36.07421875,36.07421875,18.37470446274272,18.37470446274272
E00026194,328,34.63414634146341,34.63414634146341,16.334809041583615,16.334809041583615
E00026195,238,36.180672268907564,36.180672268907564,17.108641571550468,17.108641571550468
E00026196,239,43.02510460251046,43.02510460251046,22.726714870203605,22.726714870203605
E00026197,254,40.93307086614173,40.93307086614173,22.673822398375208,22.673822398375208
E00026198,379,36.443271767810025,36.443271767810025,20.878429309486833,20.878429309486833
E00026199,368,37.46195652173913,37.46195652173913,21.899912743614777,21.899912743614777
E00026200,298,39.08389261744966,39.08389261744966,23.430454633342702,23.430454633342702
E00026201,272,35.393382352941174,35.393382352941174,18.714095570433493,18.714095570433493
E00026202,372,36.82258064516129,36.82258064516129,22.855121476135203,22.855121476135203
E00026203,292,43.61986301369863,43.61986301369863,23.975703967499765,23.975703967499765
E00026204,353,35.257790368271955,35.257790368271955,20.243513346345225,20.243513346345225
E00026205,328,37.38414634146341,37.38414634146341,22.69917601873665,22.69917601873665
E00026206,320,39.671875,39.671875,24.271488677408207,24.271488677408207
E00026207,335,46.74029850746269,46.74029850746269,25.485724897740713,25.485724897740713
E00026208,469,35.588486140724946,35.588486140724946,18.280084547928148,18.280084547928148
E00026209,355,37.94929577464789,37.94929577464789,22.610375057418455,22.610375057418455
E00026210,256,40.55078125,40.55078125,22.490201774502673,22.490201774502673
E00026211,324,41.51543209876543,41.51543209876543,23.678766260921158,23.678766260921158
E00026212,362,37.472375690607734,37.472375690607734,22.29680322893075,22.29680322893075
E00026213,313,38.20447284345048,38.20447284345048,24.278097239499118,24.278097239499118
E00026214,227,42.47136563876652,42.47136563876652,21.99402210383017,21.99402210383017
E00026215,307,35.74592833876221,35.74592833876221,23.61788554636343,23.61788554636343
E00026216,326,38.714723926380366,38.714723926380366,22.91942201749111,22.91942201749111
E00026217,282,37.06382978723404,37.06382978723404,22.670850039385186,22.670850039385186
E00026218,336,34.455357142857146,34.455357142857146,22.64214340080275,22.64214340080275
E00026219,286,32.18531468531469,32.18531468531469,18.89798822688364,18.89798822688364
E00026220,325,35.683076923076925,35.683076923076925,22.178453906073283,22.178453906073283
E00026221,307,32.4527687296417,32.4527687296417,21.082631170713164,21.082631170713164
E00026222,467,30.79014989293362,30.79014989293362,16.45812964836977,16.45812964836977
E00026223,449,32.57683741648107,32.57683741648107,21.41081998189626,21.41081998189626
E00026224,547,31.848263254113345,31.848263254113345,22.119158066517702,22.119158066517702
E00026225,581,31.63855421686747,31.63855421686747,21.575932328340794,21.575932328340794
E00026226,422,28.01421800947867,28.01421800947867,16.30556749502396,16.30556749502396
E00026227,233,36.48927038626609,36.48927038626609,21.76225607678523,21.76225607678523
E00026228,431,31.68909512761021,31.68909512761021,20.991822258618736,20.991822258618736
E00026230,429,34.925407925407924,34.925407925407924,24.49411587998403,24.49411587998403
E00026231,283,31.21201413427562,31.21201413427562,19.803939642442405,19.803939642442405
E00026232,202,36.603960396039604,36.603960396039604,17.89970911013024,17.89970911013024
E00026233,380,36.810526315789474,36.810526315789474,21.00322615592874,21.00322615592874
E00026234,368,32.35597826086956,32.35597826086956,19.056088648296477,19.056088648296477
E00026235,614,29.2557003257329,29.2557003257329,19.79556424718354,19.79556424718354
E00026236,220,36.54090909090909,36.54090909090909,23.21476382485406,23.21476382485406
E00026237,270,36.53333333333333,36.53333333333333,20.822421429813186,20.822421429813186
E00026238,445,34.76629213483146,34.76629213483146,21.610375301697815,21.610375301697815
E00026239,550,30.276363636363637,30.276363636363637,18.712862078086893,18.712862078086893
E00026241,456,32.60526315789474,32.60526315789474,22.69835388175946,22.69835388175946
E00026242,392,34.17602040816327,34.17602040816327,21.63111182893992,21.63111182893992
E00026243,430,38.16744186046512,38.16744186046512,24.42962129677968,24.42962129677968
E00026244,243,38.13991769547325,38.13991769547325,25.052774280840666,25.052774280840666
E00026245,483,32.28778467908903,32.28778467908903,15.879930568950938,15.879930568950938
E00026246,428,31.429906542056074,31.429906542056074,20.569576747688984,20.569576747688984
E00026247,343,37.19825072886297,37.19825072886297,24.430143813650936,24.430143813650936
E00026248,509,32.90569744597249,32.90569744597249,19.449484006140917,19.449484006140917
E00026250,295,38.79322033898305,38.79322033898305,22.722998212326832,22.722998212326832
E00026251,575,22.436521739130434,22.436521739130434,8.161419506950313,8.161419506950313
E00026252,570,32.77894736842105,32.77894736842105,19.60838686494582,19.60838686494582
E00026253,541,21.77449168207024,21.77449168207024,6.052928275913782,6.052928275913782
E00026254,260,37.99230769230769,37.99230769230769,22.80266060268695,22.80266060268695
E00026255,320,30.209375,30.209375,17.73604549929263,17.73604549929263
E00026256,403,31.528535980148884,31.528535980148884,20.655213997057718,20.655213997057718
E00026257,295,37.891525423728815,37.891525423728815,22.185713428200337,22.185713428200337
E00026258,241,46.63900414937759,46.63900414937759,24.11876805181979,24.11876805181979
E00026259,250,41.728,41.728,25.504035746474127,25.504035746474127
E00026260,268,34.15298507462686,34.15298507462686,20.30080233206607,20.30080233206607
E00026261,300,33.45,33.45,21.973246883319657,21.973246883319657
E00026262,221,32.77828054298642,32.77828054298642,21.844297752565915,21.844297752565915
E00026263,344,32.76744186046512,32.76744186046512,22.022741714430474,22.022741714430474
E00026264,267,44.54307116104869,44.54307116104869,22.99936699698133,22.99936699698133
E00026265,262,35.652671755725194,35.652671755725194,22.466952582662667,22.466952582662667
E00026266,332,28.427710843373493,28.427710843373493,19.731066878960117,19.731066878960117
E00026267,310,39.26129032258064,39.26129032258064,23.998640433704765,23.998640433704765
E00026268,334,34.06586826347306,34.06586826347306,21.725875502749524,21.725875502749524
E00026269,395,29.073417721518986,29.073417721518986,20.36537265222889,20.36537265222889
E00026270,394,29.918781725888326,29.918781725888326,21.826018102175897,21.826018102175897
E00026272,293,40.65529010238908,40.65529010238908,22.99554634518384,22.99554634518384
E00026273,290,39.50344827586207,39.50344827586207,24.14707648861746,24.14707648861746
E00026274,408,37.254901960784316,37.254901960784316,23.681936750314435,23.681936750314435
E00026275,407,38.83046683046683,38.83046683046683,23.769278004919038,23.769278004919038
E00026276,356,33.57303370786517,33.57303370786517,21.910130213715274,21.910130213715274
E00026277,312,37.830128205128204,37.830128205128204,22.811544208572386,22.811544208572386
E00026278,281,38.263345195729535,38.263345195729535,23.274488827861965,23.274488827861965
E00026279,258,42.542635658914726,42.542635658914726,22.130320680355652,22.130320680355652
E00026280,137,37.284671532846716,37.284671532846716,18.321053826416033,18.321053826416033
E00026281,249,39.65060240963855,39.65060240963855,22.223988275680288,22.223988275680288
E00026282,379,29.70712401055409,29.70712401055409,20.95311538536228,20.95311538536228
E00026283,422,46.627962085308056,46.627962085308056,28.010372614163977,28.010372614163977
E00026284,340,30.173529411764704,30.173529411764704,21.800839052126275,21.800839052126275
E00026285,267,37.04119850187266,37.04119850187266,23.5278228206202,23.5278228206202
E00026286,259,36.03861003861004,36.03861003861004,22.322131915529877,22.322131915529877
E00026287,335,31.865671641791046,31.865671641791046,23.075439624066835,23.075439624066835
E00026288,397,37.45340050377834,37.45340050377834,21.43809433368317,21.43809433368317
E00026289,308,41.47402597402598,41.47402597402598,27.210291704026538,27.210291704026538
E00026290,252,44.23412698412698,44.23412698412698,22.78945608821237,22.78945608821237
E00026291,366,29.101092896174862,29.101092896174862,20.271260414742486,20.271260414742486
E00026292,307,38.22801302931596,38.22801302931596,23.452499559354656,23.452499559354656
E00026293,281,35.20996441281139,35.20996441281139,20.438113214884666,20.438113214884666
E00026294,378,29.82804232804233,29.82804232804233,20.353365244940683,20.353365244940683
E00026295,285,40.68771929824561,40.68771929824561,22.657213431583106,22.657213431583106
E00026296,282,32.829787234042556,32.829787234042556,19.194066938731876,19.194066938731876
E00026297,245,38.48979591836735,38.48979591836735,23.288393690761175,23.288393690761175
E00026298,376,33.01063829787234,33.01063829787234,18.820411433462937,18.820411433462937
E00026299,313,32.35143769968051,32.35143769968051,18.180482442351504,18.180482442351504
E00026300,277,34.581227436823106,34.581227436823106,21.93744584886759,21.93744584886759
E00026301,384,32.765625,32.765625,19.53699752247544,19.53699752247544
E00026302,388,30.25515463917526,30.25515463917526,21.60424757802774,21.60424757802774
E00026303,420,29.89047619047619,29.89047619047619,20.509556646935277,20.509556646935277
E00026304,353,33.5014164305949,33.5014164305949,21.840215804728572,21.840215804728572
E00026305,372,31.247311827956988,31.247311827956988,21.646214867527778,21.646214867527778
E00026306,409,35.831295843520785,35.831295843520785,22.251864837757996,22.251864837757996
E00026307,434,29.352534562211982,29.352534562211982,18.80390248744826,18.80390248744826
E00026308,440,26.322727272727274,26.322727272727274,18.869179938268683,18.869179938268683
E00026309,290,32.203448275862065,32.203448275862065,23.858362084507128,23.858362084507128
E00026310,472,30.08262711864407,30.08262711864407,19.946413218979444,19.946413218979444
E00026312,445,30.624719101123596,30.624719101123596,21.04736871754232,21.04736871754232
E00026313,300,30.5,30.5,19.083253615719542,19.083253615719542
E00026314,446,30.816143497757846,30.816143497757846,21.436130571024563,21.436130571024563
E00026315,587,30.24020442930153,30.24020442930153,19.49626424246609,19.49626424246609
E00026316,425,28.91294117647059,28.91294117647059,18.21476819078885,18.21476819078885
E00026317,348,32.008620689655174,32.008620689655174,21.68114322583227,21.68114322583227
E00026318,207,40.028985507246375,40.028985507246375,22.107397400860965,22.107397400860965
E00026319,320,30.509375,30.509375,18.895851485707286,18.895851485707286
E00026320,313,32.35463258785943,32.35463258785943,20.04767041447131,20.04767041447131
E00026321,313,30.645367412140576,30.645367412140576,20.649520061998,20.649520061998
E00026322,280,39.69642857142857,39.69642857142857,26.03989195181622,26.03989195181622
E00026323,432,28.296296296296298,28.296296296296298,21.118056956979327,21.118056956979327
E00026324,289,37.63321799307958,37.63321799307958,22.843452829596657,22.843452829596657
E00026325,397,30.511335012594458,30.511335012594458,21.684328407072375,21.684328407072375
E00026326,321,33.299065420560744,33.299065420560744,20.673449890471396,20.673449890471396
E00026327,267,36.18726591760299,36.18726591760299,23.442670167921445,23.442670167921445
E00026328,401,30.533665835411473,30.533665835411473,21.07770122138691,21.07770122138691
E00026329,388,30.54381443298969,30.54381443298969,21.33589223719522,21.33589223719522
E00026330,299,37.02341137123746,37.02341137123746,23.424792989021874,23.424792989021874
E00026331,346,36.19653179190752,36.19653179190752,23.72711014962862,23.72711014962862
E00026332,371,27.671159029649594,27.671159029649594,22.748559883234975,22.748559883234975
E00026333,346,33.346820809248555,33.346820809248555,22.81001442304217,22.81001442304217
E00026334,498,30.759036144578314,30.759036144578314,21.552662766084143,21.552662766084143
E00026335,343,31.244897959183675,31.244897959183675,20.00156635470342,20.00156635470342
E00026336,283,35.78798586572438,35.78798586572438,24.905586199546914,24.905586199546914
E00026337,166,44.602409638554214,44.602409638554214,18.348769100181773,18.348769100181773
E00026338,457,28.984682713347922,28.984682713347922,19.455352214197873,19.455352214197873
E00026340,576,31.805555555555557,31.805555555555557,21.823490424300083,21.823490424300083
E00026341,472,28.78813559322034,28.78813559322034,18.874308443867008,18.874308443867008
E00026342,343,35.708454810495624,35.708454810495624,23.273660882642893,23.273660882642893
E00026343,348,29.85919540229885,29.85919540229885,19.593425099551546,19.593425099551546
E00026344,430,31.134883720930233,31.134883720930233,19.924693698627255,19.924693698627255
E00026345,378,35.96296296296296,35.96296296296296,22.136391864494673,22.136391864494673
E00026346,317,34.72870662460568,34.72870662460568,20.55670366880229,20.55670366880229
E00026348,409,31.73349633251834,31.73349633251834,21.325669834102495,21.325669834102495
E00026349,385,36.21038961038961,36.21038961038961,20.456506098913636,20.456506098913636
E00026350,301,36.395348837209305,36.395348837209305,21.767556400016673,21.767556400016673
E00026351,251,41.08366533864542,41.08366533864542,23.870755583172343,23.870755583172343
E00026352,295,34.067796610169495,34.067796610169495,20.388459126101786,20.388459126101786
E00026353,405,43.876543209876544,43.876543209876544,23.09107169408602,23.09107169408602
E00026354,292,42.17465753424658,42.17465753424658,23.087618292907894,23.087618292907894
E00026355,407,33.21375921375921,33.21375921375921,20.32848488949606,20.32848488949606
E00026356,261,40.59770114942529,40.59770114942529,26.217783059235074,26.217783059235074
E00026357,280,32.01428571428571,32.01428571428571,21.077765456057794,21.077765456057794
E00026358,251,36.22709163346614,36.22709163346614,20.19802522791696,20.19802522791696
E00026359,461,31.414316702819956,31.414316702819956,20.42472209963473,20.42472209963473
E00026360,252,35,35,25.345422431812256,25.345422431812256
E00026361,342,32.80409356725146,32.80409356725146,21.08632406021617,21.08632406021617
E00026362,377,34.9867374005305,34.9867374005305,19.536173056107955,19.536173056107955
E00026363,315,30.72063492063492,30.72063492063492,22.211018659981885,22.211018659981885
E00026364,237,36.9915611814346,36.9915611814346,22.894931635326692,22.894931635326692
E00026365,289,32.9757785467128,32.9757785467128,21.590477457427323,21.590477457427323
E00026366,347,35.726224783861674,35.726224783861674,23.780486448063918,23.780486448063918
E00026367,269,35.62081784386617,35.62081784386617,24.87080973632696,24.87080973632696
E00026369,306,33.85947712418301,33.85947712418301,21.42122109424035,21.42122109424035
E00026371,415,32.06746987951807,32.06746987951807,21.74457069463867,21.74457069463867
E00026372,393,35.48854961832061,35.48854961832061,23.14386012339849,23.14386012339849
E00026373,287,35.11149825783972,35.11149825783972,22.039731451011125,22.039731451011125
E00026374,266,39.03383458646616,39.03383458646616,19.83904055508028,19.83904055508028
E00026375,440,32.50681818181818,32.50681818181818,20.300699604485544,20.300699604485544
E00026376,302,40.83774834437086,40.83774834437086,22.92187001851641,22.92187001851641
E00026378,449,31.64587973273942,31.64587973273942,18.881603319713168,18.881603319713168
E00026379,207,33.009661835748794,33.009661835748794,14.203442198053237,14.203442198053237
E00026381,213,31.577464788732396,31.577464788732396,17.724832254440287,17.724832254440287
E00026383,381,30.561679790026247,30.561679790026247,14.98453593445188,14.98453593445188
E00026384,252,31.845238095238095,31.845238095238095,18.195372237451465,18.195372237451465
E00026386,474,27.90717299578059,27.90717299578059,14.199270118797804,14.199270118797804
E00026387,260,32.55384615384615,32.55384615384615,21.297873274094897,21.297873274094897
E00026390,1433,21.28960223307746,21.28960223307746,3.8337314146335326,3.8337314146335326
E00026392,245,37.326530612244895,37.326530612244895,20.68676197742748,20.68676197742748
E00026393,179,27.223463687150836,27.223463687150836,11.466870073554793,11.466870073554793
E00026395,366,33.297814207650276,33.297814207650276,23.05422662056214,23.05422662056214
E00026396,123,29.658536585365855,29.658536585365855,16.371621422595812,16.371621422595812
E00026397,307,33.1628664495114,33.1628664495114,17.570572609393672,17.570572609393672
E00026398,276,33.81884057971015,33.81884057971015,23.888448484874292,23.888448484874292
E00026400,219,29.168949771689498,29.168949771689498,13.288048858652752,13.288048858652752
E00026401,325,31.91076923076923,31.91076923076923,18.807538243396657,18.807538243396657
E00026402,328,33.36890243902439,33.36890243902439,21.388524946879738,21.388524946879738
E00026403,310,29.37741935483871,29.37741935483871,18.58304564789443,18.58304564789443
E00026405,227,30.691629955947135,30.691629955947135,19.517227935071652,19.517227935071652
E00026406,213,34.605633802816904,34.605633802816904,17.029230314129947,17.029230314129947
E00026407,216,32.11574074074074,32.11574074074074,21.345889695456865,21.345889695456865
E00026408,178,25.696629213483146,25.696629213483146,12.982739079151743,12.982739079151743
E00026409,320,32.046875,32.046875,21.43388879671263,21.43388879671263
E00026410,275,35.58181818181818,35.58181818181818,19.65458185571563,19.65458185571563
E00026411,431,31.19953596287703,31.19953596287703,20.025265431402463,20.025265431402463
E00026412,380,34.810526315789474,34.810526315789474,22.994685510516064,22.994685510516064
E00026413,479,29.870563674321502,29.870563674321502,19.206430612642713,19.206430612642713
E00026414,283,43.24734982332156,43.24734982332156,24.49422319450063,24.49422319450063
E00026415,546,29.291208791208792,29.291208791208792,20.51362034894246,20.51362034894246
E00026416,439,30.51025056947608,30.51025056947608,20.399531279445853,20.399531279445853
E00026417,450,28.824444444444445,28.824444444444445,16.617746913974415,16.617746913974415
E00026418,363,34.319559228650135,34.319559228650135,23.59551712793064,23.59551712793064
E00026419,349,33.02578796561605,33.02578796561605,20.79737825460837,20.79737825460837
E00026420,361,29.40443213296399,29.40443213296399,17.616513158317876,17.616513158317876
E00026421,310,39.24193548387097,39.24193548387097,24.84585845419557,24.84585845419557
E00026422,260,44.73461538461538,44.73461538461538,22.553299244263727,22.553299244263727
E00026423,364,36.34615384615385,36.34615384615385,22.49838589958085,22.49838589958085
E00026424,297,32.30639730639731,32.30639730639731,20.38291529598345,20.38291529598345
E00026425,205,36.0390243902439,36.0390243902439,22.473697895155876,22.473697895155876
E00026426,464,33.150862068965516,33.150862068965516,20.95162790806987,20.95162790806987
E00026427,360,38.40277777777778,38.40277777777778,24.242311891727066,24.242311891727066
E00026428,311,32.958199356913184,32.958199356913184,19.39973865733845,19.39973865733845
E00026429,287,36.63414634146341,36.63414634146341,21.486423210904363,21.486423210904363
E00026430,346,31.430635838150287,31.430635838150287,19.472525070930487,19.472525070930487
E00026431,359,37.11142061281337,37.11142061281337,22.55839988824831,22.55839988824831
E00026432,359,36.09470752089136,36.09470752089136,23.132408518499126,23.132408518499126
E00026433,393,26.61832061068702,26.61832061068702,17.163733426374325,17.163733426374325
E00026434,438,34.289954337899545,34.289954337899545,22.81796312530638,22.81796312530638
E00026435,361,36.20775623268698,36.20775623268698,22.335038385320626,22.335038385320626
E00026436,361,36.26315789473684,36.26315789473684,22.399776784602107,22.399776784602107
E00026437,484,34.72520661157025,34.72520661157025,21.119420501459587,21.119420501459587
E00026438,343,38.44314868804665,38.44314868804665,24.886093805789923,24.886093805789923
E00026439,270,35.25555555555555,35.25555555555555,18.55178291481613,18.55178291481613
E00026440,357,30.896358543417367,30.896358543417367,19.239703598748992,19.239703598748992
E00026441,375,30.426666666666666,30.426666666666666,19.518518105112584,19.518518105112584
E00026442,326,37.48159509202454,37.48159509202454,21.275582940259312,21.275582940259312
E00026443,365,33.14246575342466,33.14246575342466,20.88315161501933,20.88315161501933
E00026444,386,28.202072538860104,28.202072538860104,18.387194749563097,18.387194749563097
E00026445,385,31.65974025974026,31.65974025974026,16.432502882215662,16.432502882215662
E00026446,454,33.140969162995596,33.140969162995596,20.232041227107615,20.232041227107615
E00026447,397,32.231738035264485,32.231738035264485,21.574435401203342,21.574435401203342
E00026448,397,30.581863979848865,30.581863979848865,17.29282777559533,17.29282777559533
E00026449,387,30.829457364341085,30.829457364341085,17.923176892282164,17.923176892282164
E00026450,332,28.301204819277107,28.301204819277107,18.724741659250093,18.724741659250093
E00026451,301,33.53156146179402,33.53156146179402,20.435993586978913,20.435993586978913
E00026452,394,29.256345177664976,29.256345177664976,20.683923834305435,20.683923834305435
E00026453,361,36.983379501385045,36.983379501385045,22.564223173779645,22.564223173779645
E00026454,268,32.91417910447761,32.91417910447761,22.73417679298489,22.73417679298489
E00026455,343,30.74344023323615,30.74344023323615,22.407015318837324,22.407015318837324
E00026457,301,31.31893687707641,31.31893687707641,21.01978290879023,21.01978290879023
E00026458,321,36.046728971962615,36.046728971962615,20.732394569355442,20.732394569355442
E00026459,315,38.926984126984124,38.926984126984124,22.08274253677761,22.08274253677761
E00026460,214,48.66822429906542,48.66822429906542,24.51553535673631,24.51553535673631
E00026461,473,30.877378435517972,30.877378435517972,19.070058612540244,19.070058612540244
E00026462,236,34.25,34.25,21.994994594999167,21.994994594999167
E00026463,480,28.725,28.725,19.37853341745123,19.37853341745123
E00026464,316,39.515822784810126,39.515822784810126,24.596097308576002,24.596097308576002
E00026465,312,32.94230769230769,32.94230769230769,22.181577589703643,22.181577589703643
E00026466,422,32.40284360189573,32.40284360189573,21.897489340119794,21.897489340119794
E00026467,279,31.802867383512545,31.802867383512545,22.238258376802552,22.238258376802552
E00026468,284,42.15492957746479,42.15492957746479,22.970959012317106,22.970959012317106
E00026469,292,45.034246575342465,45.034246575342465,22.82788262637594,22.82788262637594
E00026470,400,41.6975,41.6975,25.57844083087055,25.57844083087055
E00026471,268,46.12686567164179,46.12686567164179,23.615180048349636,23.615180048349636
E00026472,426,28.86150234741784,28.86150234741784,20.089261318572092,20.089261318572092
E00026473,204,33.416666666666664,33.416666666666664,22.10003937911182,22.10003937911182
E00026474,319,32.13479623824451,32.13479623824451,21.03016729267082,21.03016729267082
E00026475,267,27.726591760299627,27.726591760299627,19.494267636181142,19.494267636181142
E00026476,343,31.448979591836736,31.448979591836736,20.50138043725143,20.50138043725143
E00026477,383,31.01566579634465,31.01566579634465,19.95806506829292,19.95806506829292
E00026478,249,37.3855421686747,37.3855421686747,22.28797845648281,22.28797845648281
E00026479,221,38.90045248868778,38.90045248868778,23.874845068964333,23.874845068964333
E00026480,325,47.26769230769231,47.26769230769231,25.833017367794767,25.833017367794767
E00026481,300,43.89,43.89,23.416640025852015,23.416640025852015
E00026482,347,38.40922190201729,38.40922190201729,22.529485528501116,22.529485528501116
E00026483,290,43.86206896551724,43.86206896551724,23.103084977919238,23.103084977919238
E00026484,312,36.72115384615385,36.72115384615385,21.30718070955798,21.30718070955798
E00026485,310,40.148387096774194,40.148387096774194,22.502151942654688,22.502151942654688
E00026487,277,38.56678700361011,38.56678700361011,22.91224709218115,22.91224709218115
E00026488,265,36.12830188679245,36.12830188679245,21.906969084151594,21.906969084151594
E00026489,362,30.11878453038674,30.11878453038674,20.85272803885824,20.85272803885824
E00026490,274,34.39051094890511,34.39051094890511,21.4898575044636,21.4898575044636
E00026491,420,30.561904761904763,30.561904761904763,20.920316516278294,20.920316516278294
E00026492,316,38.93037974683544,38.93037974683544,23.810793094557827,23.810793094557827
E00026493,535,27.785046728971963,27.785046728971963,14.913249794281992,14.913249794281992
E00026494,513,27.048732943469787,27.048732943469787,17.562821487071623,17.562821487071623
E00026495,502,27.681274900398407,27.681274900398407,19.090236606724513,19.090236606724513
E00026496,540,29.59259259259259,29.59259259259259,21.11925544602316,21.11925544602316
E00026497,274,31.054744525547445,31.054744525547445,20.7731669368565,20.7731669368565
E00026498,447,26.40268456375839,26.40268456375839,20.034248522297812,20.034248522297812
E00026501,350,30.085714285714285,30.085714285714285,20.74883423185917,20.74883423185917
E00026502,372,29.63978494623656,29.63978494623656,19.3702561313767,19.3702561313767
E00026503,409,31.78973105134474,31.78973105134474,21.12566954910726,21.12566954910726
E00026504,479,28.55323590814196,28.55323590814196,16.906238634863737,16.906238634863737
E00026505,353,29.77903682719547,29.77903682719547,17.36087267985185,17.36087267985185
E00026506,494,28.402834008097166,28.402834008097166,19.85478907349353,19.85478907349353
E00026507,470,31.904255319148938,31.904255319148938,20.819904547102308,20.819904547102308
E00026508,384,27.690104166666668,27.690104166666668,18.292811468583842,18.292811468583842
E00026509,506,30.25494071146245,30.25494071146245,23.49670769641431,23.49670769641431
E00026510,439,28.211845102505695,28.211845102505695,16.557861629680367,16.557861629680367
E00026511,428,27.63317757009346,27.63317757009346,20.35570159777063,20.35570159777063
E00026512,450,25.81111111111111,25.81111111111111,18.965268011416686,18.965268011416686
E00026513,530,27.00754716981132,27.00754716981132,19.1440647991651,19.1440647991651
E00026514,531,28.19774011299435,28.19774011299435,17.68776558774593,17.68776558774593
E00026515,421,30.586698337292162,30.586698337292162,20.156299116481414,20.156299116481414
E00026516,517,29.71760154738878,29.71760154738878,21.086421005600418,21.086421005600418
E00026517,489,28.14519427402863,28.14519427402863,19.854010785624762,19.854010785624762
E00026518,523,27.135755258126196,27.135755258126196,18.093380670655318,18.093380670655318
E00026519,597,28.76046901172529,28.76046901172529,19.76568899696201,19.76568899696201
E00026520,597,26.96649916247906,26.96649916247906,19.25340247029872,19.25340247029872
E00026521,486,26.893004115226336,26.893004115226336,17.93771791930513,17.93771791930513
E00026522,498,29.50602409638554,29.50602409638554,19.519297675528627,19.519297675528627
E00026523,528,26.731060606060606,26.731060606060606,19.454311317905997,19.454311317905997
E00026524,355,27.616901408450705,27.616901408450705,20.66643192354946,20.66643192354946
E00026525,412,27.716019417475728,27.716019417475728,20.426580547794426,20.426580547794426
E00026526,299,32.63879598662207,32.63879598662207,19.576642530670963,19.576642530670963
E00026527,307,37.28664495114006,37.28664495114006,22.974180964605534,22.974180964605534
E00026528,305,36.4327868852459,36.4327868852459,22.85429190165697,22.85429190165697
E00026529,144,36.00694444444444,36.00694444444444,18.48056871335186,18.48056871335186
E00026530,400,25.8775,25.8775,13.627058948612955,13.627058948612955
E00026531,403,31.83622828784119,31.83622828784119,19.586724554494193,19.586724554494193
E00026532,304,36.72697368421053,36.72697368421053,21.46378781834317,21.46378781834317
E00026533,560,25.52857142857143,25.52857142857143,13.694177160988326,13.694177160988326
E00026534,370,28.978378378378377,28.978378378378377,15.305013351107537,15.305013351107537
E00026535,511,29.434442270058707,29.434442270058707,21.91013525951605,21.91013525951605
E00026536,452,29.599557522123895,29.599557522123895,22.06724855490196,22.06724855490196
E00026537,352,32.54829545454545,32.54829545454545,19.100959759994097,19.100959759994097
E00026539,405,30.155555555555555,30.155555555555555,21.591573347117627,21.591573347117627
E00026540,380,29.1,29.1,22.890135677746578,22.890135677746578
E00026541,436,29.08256880733945,29.08256880733945,20.515260791422623,20.515260791422623
E00026542,367,30.44959128065395,30.44959128065395,22.130932870604493,22.130932870604493
E00026543,378,30.75925925925926,30.75925925925926,21.737467354386187,21.737467354386187
E00026544,469,26.631130063965884,26.631130063965884,18.2209366697197,18.2209366697197
E00026545,400,27.275,27.275,17.107484914511872,17.107484914511872
E00026546,397,28.848866498740556,28.848866498740556,18.849278044605306,18.849278044605306
E00026547,480,28.377083333333335,28.377083333333335,20.616730538912478,20.616730538912478
E00026548,425,24.548235294117646,24.548235294117646,17.286928013189204,17.286928013189204
E00026549,550,28.294545454545453,28.294545454545453,19.8186809831843,19.8186809831843
E00026550,490,28.048979591836734,28.048979591836734,17.76561926856176,17.76561926856176
E00026551,565,26.730973451327433,26.730973451327433,16.741204315193478,16.741204315193478
E00026552,337,27.48961424332344,27.48961424332344,20.738752950886212,20.738752950886212
E00026553,455,26.182417582417582,26.182417582417582,17.085678067418883,17.085678067418883
E00026554,408,28.941176470588236,28.941176470588236,21.23627397340339,21.23627397340339
E00026555,417,27.206235011990408,27.206235011990408,17.1514929679948,17.1514929679948
E00026556,350,30.62,30.62,18.483203867698364,18.483203867698364
E00026557,336,34.166666666666664,34.166666666666664,22.35418199658216,22.35418199658216
E00026558,375,33.42666666666667,33.42666666666667,21.118948415455904,21.118948415455904
E00026559,508,28.765748031496063,28.765748031496063,20.87745421993825,20.87745421993825
E00026561,392,29.602040816326532,29.602040816326532,21.766484382456678,21.766484382456678
E00026563,384,28.919270833333332,28.919270833333332,21.6250083321998,21.6250083321998
E00026564,364,29.755494505494507,29.755494505494507,21.2449468314348,21.2449468314348
E00026565,314,36.47770700636943,36.47770700636943,25.164401547990625,25.164401547990625
